,text,sentiment
593,"Dear Wakefield, dont let Labour have full control of your Beautiful town. Just look at the other Labour controlled towns and see what dumps they have become. Think about your children.  #NeverLabour #backboris #Brexit",1
594,@1_pye You’ve just single handedly succeeded in making sure #DunelmUk ‘s tills are ringing up sales galore!! #Conservatives #backboris,1
595,"@CarolineLucas Why are so many MPs so bad at maths?  If there had been 75% voting against Boris, he would not still be PM.   #BackBoris",1
596,@1_pye Pile into Dunelm folks! \n\n#BackBoris,-1
597,"Continuing to #backboris this late in the game, is like insisting on the impending victory of the horse you’ve got your money on, despite it falling at every fence, having a broken leg, and whose jockey is unconscious and facing the wrong way. \n\n#johnsonout #whyhashegotblinkerson",-1
598,@lisanandy @UKLabour complaining about the lack of affordable housing.\nHow much worse would it be under uncontrolled immigration which is what they seem to want.\n#NeverLabour #BackBoris \n@BBCr4today,1
599,@leeandersonmp @BethRigby @SkyNews @rupertmurdoch Oh it is the parody Lee Anderson.....off you pop....we dont give time to parody accounts.....#BackBoris,1
600,"@1_pye I shall buy from wherever I please - but, by the way #BackBoris  🇬🇧', 'nombre_l likes': 0, 'nombre_retweets': 0}{'id': 1534791061566013442, 'date': '2022-06-09 06:54:38', 'text': ""If it were me in the PM's position I would have no hesitation in cutting you out of the picture by whatever means necessary\n\nThis is politics, I'm not your friend, I wouldn't think twice about it\n\n#BackBoris"", 'nombre_likes': 1, 'nombre_retweets': 0}{'id': 1534790765112610817, 'date': '2022-06-09 06:53:28',",1
601,"@AnnelieseDodds Laughable!! I will make up a forecast now for you! Oh look, the UK’s projected growth in 2023 is 19%!! All meaningless. Let’s wait until 2023 to see the real growth figures! #BackBoris",1
602,@truthbyproxy1 @coops_jo And this is how it goes now. MSM doing the job of the #NeverLabour shadow party. #ScumMedia dishing out #Fake news again. 🤨\n\n#BackBoris,1
603,"@JolyonMaugham I\'m pretty sure #backboris accounts &amp; his government will find the way to blame it on ""remoaners"" and Labour...\nAs much as I can understand ministers peddling this sort of lies (they benefit from this), I really struggle to get regular people denial who will suffer from this",-1
604,@1_pye Excellent - I will shop at @DunelmUK more often now! #Dunelm #BackBoris #Conservative #Brexit,0
605,@1_pye On my way now #BackBoris #NeverRejoin,1
606,#BackBoris if you like lying,-1
607,@1_pye Fabulous store. Just off to buy more bedding. They have my custom.  #backboris #neverlabour #Brexit,1
608,@SkyNews Well done to our PM 👏�👏\\n#BackBoris,1
609,"@theousherwood How the hell would @Keir_Starmer know what a policy is, he has none!! #BackBoris #TeamBoris #NeverLabour",1
610,"@W00dy59 @StokieDrew2022 @chilternbear11 @Mark007ABC @baztab60 @EviesAunty Keep up the good work, increasing our joint numbers is important to share our common thoughts &amp; know we’re not alone as the #SilentMajority!\nThe #Leftwaffe have been using this tactic for a long time to rally anti-British woke socialist loud mouthed activists!\n#BackBoris",1
611,"@veritymitchell @YvonneW36956373 @911Amelia As a fellow #BackBoris patriot, was/am very surprised @911Amelia blocked me! Really enjoyed her posts and insights. 🤷\u200d♂️",1
612,"@1_pye Fabulous company, wonderful products, been a customer for years\n\nI #BackBoris and Brexit",1
613,"@1_pye Champion, it’ll be my first port of call today #BackBoris #durhampartygate #coverup #StarmerLies #corruplabour and because we still haven’t forgotten #gingergrowler",1
614,"@1_pye Cheers for letting me know, I will nip to ours and buy a few things off them #BackBoris  #BackBritish",1
615,"@W00dy59 @StokieDrew2022 @chilternbear11 @Mark007ABC @baztab60 @EviesAunty Good Morning Mr M,\n\nThank you &amp; have a lovely day\n\n#BackBoris\n🇬🇧🇬🇧🇬🇧🇬🇧\n#TeamTory\n🇬🇧🇬🇧🇬🇧�🇧'",1
616,"@STVKathryn We’ll just think about all that wasted energy and hot air he expelled ’week after week’, mind you, reduced the amount of time he had to eat pies! #BackBoris #TeamBoris #NeverLabour",1
617,Welcome to Tory Britain!💩#Conservatives #BackBoris  #FuelPrice,1
618,What is Boris to blame for today according to the #ScumMedia and #Scum148?\n\n#BackBoris,1
619,@1_pye Thanks for letting us know.  I will make sure I support them fully in the future.  #BackBoris #Durhampartygate #TeamBoris #BackBoris,1
620,@1_pye Wow…off to Dunelm then! \nI had no idea…thanks!\n\n#BackBoris \n#ScrewEU,1
621,"@RishiSunak the cost of petrol is high enough without the fact that when you squeeze the trigger, the digital readout goes up to at least 12p before the pump even delivers any petrol. #petrolripoff #BackBoris",1
622,"@1_pye Well, hurrah that man! Love Dunelm! #supportDunelm #BackBoris",1
623,@estherk_k That’s not pretend it’s a fact that more than half of the Parliamentary Conservatives supported Boris\nA bigger majority than voted to make him their leader \n#BackBoris,1
624,@NixJPayne No way Dan this man is a Remainer a snake has caused untold damage to the Tory Party. The only way you have the same wave length is his strong feelings on lockdown during the Pandemic. #BackBoris,1
625,"@edmundmlawrence @danielmgmoylan You seem to be the one with a fixation with Boris Johnson, I questioned you on your claim of “Most of the country do not support Boris Johnson” perhaps you meant The Conservative Party? As yet, you’ve failed to backup your claim. Facts matter, go get some.",1
626,@chrisdocstrange It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
627,@channelstv 1. Nigeria don’t depend on Ukraine for food\n2. A leader with vision will see this as an opportunity to boost our revenue. How do we invest and grow agriculture in Nigeria. How do you increase export.\n3. This statement is a borrowed statement from Boris Johnson.,0
628,@Mark_J_Harper @trussliz @BrandonLewis @ConorBurnsUK It was an advisory referendum\n\nA national opinion poll\n\nDo you implement every poll result without question (especially one so close)\n\n70% of those polled recently think the PM Boris Johnson should resign\n\nSo you are going to #SackSasha,-1
629,All Tories are Boris Johnson.,0
630,"Boris Johnson could learn a thing or two (in fact, probably three) from Sir David Sutchett on how to look exceptionally smart #PlatinumJubilee Service of Thanksgiving",-1
631,"@ScottBentonMP ""We could construct a relationship with the EU that more closely resembled that of Norway or Switzerland - except that we would be inside the single market council, and able to shape legislation""\n - Boris Johnson, 2012",0
632,@TheFigen Boris johnson reality enforcer....,-1
633,@SeanDickens6 @RepublicStaff @RepYork Talent and ability… President Boris Johnson 🤔,-1
634,"@ScottBentonMP ""I would vote to stay in the single market"", said Boris Johnson to Sky News in 2013.",0
635,@B1EMW @cathandfearne It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
636,@4oh4_not_found You should be impressed with her - she has to see &amp; listen to Boris Johnson every week.,-1
637,@acgrayling @Athelwulf_wulf It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
638,Boris Johnson -\na lazy: loathsome liar but not a leader.,-1
639,Is Boris Johnson Going to be there? Yes? Send Charles instead of me.,-1
640,@marcuschown @cathandfearne It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
641,"@nero_returns When Boris Johnson lied to the Queen, what authority was the Queen able to use to hold her Prime Minister to account?",-1
642,"I hear Boris Johnson is doing a reading at St,Paul’s today. What is he reading? The Dandy ?",-1
643,"@Mandoline_Blue It wasn’t her, it was Boris “the fuckup fairy” Johnson",-1
644,@PeterStefanovi2 ‘ It’s very important we support Boris Johnson if we want to see the benefits of keeping me in a job delivered.’,0
645,"@Jab64000 @SarkySage Bloody hell, who do you think you are?? Boris Johnson???",0
646,The Queen will miss the service of thanksgiving  after experiencing “some discomfort” during Thursday’s celebrations.\n\nDiscomfort no doubt brought on by Boris Johnson at the Trooping of the Colours yesterday (looking like a scarecrow - nanny obviously not around to dress him).,-1
647,If Boris Johnson is the only person alive that can deliver what you want for this country then can I suggest you have a fucking word with yourself. \n\nThe rest of us want a whole lot more. #Brexit,-1
648,@DeborahMeaden It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
649,"“The Queen’s net positive to negative opinion rating is +69; Boris Johnson’s, by contrast, is -42.” @guardian opinion today.",-1
650,"@wride_nicholas @dave43law And feathering their own nest when you support  Boris Johnson,  remind me how much the Tories gave to their mates during the Covid  pandemic  ?",-1
651,@mrjamesob Maybe she should concentraite on boris Johnson and his drinking cabinet buddies ? Not someone who don’t matter !,-1
652,@RobinFlavell Apart from the money Carrie what first attracted you to the Racist Boris Johnson!,-1
653,"@LBC as you say, I have an image of that attack dog owner.\n\nBulldog avatared, Brexit supporting, climate science denying, imperial measurement loving Boris Johnson supporter, with a distrust of experts.",-1
654,@kate_degerdon @MyGineration Everyone knows that Boris Johnson is a habitual and compulsive liar.\nI think it is dawning on Brexit voting members of the public that his claims for Brexit are more lies. They’ve been conned.,-1
655,"@RonSexsmith It’s the same in England.  I mean, we voted for Boris Johnson and Brexit for God’s sake! This continual drift towards right wing ideologies is worrying.",0
656,@Haggis_UK Hes talking utter shite ..a diversion tactic to protect boris johnson..its pathetic,0
657,@ProfessorShaw @joero3 It’s not been lost on Boris Johnson.,0
658,@karlanderson111 Boris Johnson is there Jim Cramer of politics.,-1
659,"@BarbaraSutton15 Boris Johnson is, by far the most despicable individual ever to become Prime Minister.\nAs loathed &amp; loved as previous PMs have all found themselves, they did what they believed to be in the nations interest.\nBoris Johnson entire career has been to serve solely his own interests.",-1
660,@EtonOldBoys Checking to see if Boris Johnson is coming.,0
661,Another week has passed &amp; #followbackfriday is here. If you see the Jubilee as a huge ‘not now’ given the cost of living crisis &amp; are continually embarrassed by the greased piglet that is Boris Johnson then send me a follow &amp; let’s #GTTO!,-1
662,@Matthew82069336 @BorisJohnson A typically Boris Johnson sweeping statement with no evidence to back it up.,-1
663,@silver1_colin @danielmgmoylan I’m sorry facts bother your echo chamber. Most of the country do not support Boris Johnson. He is disconnected from the majority.,-1
664,"@IndiaWilloughby Sadly, the EU must now view the UK: in the same way Boris Johnson is viewed by his ex wives &amp; girlfriends.\nEven if there is absolutely no hope he ""can change""... hopefully we can - sooner rather than later.",0
665,"Apart from Boris Johnson, can anyone name me anything or anyone more mind numbingly vacuous, gratuitously vapid, and utterly meaningless than that absolute tripe Love Island?",-1
666,@socialistsunday I am not bothered either way except I would rather have Queen Elizabeth as Head of State rather than President Boris Johnson.,0
667,@ladyjacq66 @dave_democracy @conorcelt She has to go to the opening of Parliament.\n\nIf she can pull out of one she can pull out of the other. The difference is one of those she’s sat down. \n\nIt’s walking she’s avoiding not Boris Johnson,0
668,@Devils_Ad007 @JMPSimor Biggest threat to our culture seems Boris Johnson and Mad Nad.,-1
669,@bugwannostra Even Boris Johnson adopted a  Labor Corban policy to pay a living wage,0
670,@MrRobertBob1 @JohnBro26716300 @TomTugendhat If @Boris_Johnson is reading from the bible at the Jubilee Thanksgiving service today why would the Queen want to be there.  Hypocritical and disrespectful after him partying the night before her husband’s funeral.,-1
671,"@Mike_Fabricant And then they all cheered Boris Johnson, and voted for France to leave the unelected EU.",1
672,@nellwriter16 No you are right.  Boris Johnson has made a mockery of the system by planting his friends and flunkies in there.,-1
673,"@ThanGenghisKhan @John_Cotter @QuondamOptimist Boris Johnson never tells a lie, and his claims during the referendum were particularly honest. There, off I go.",1
674,"So people don’t like the Monarchy, but you get rid of that and your left with a president… your telling me you’d rather Boris Johnson as our president 😂",-1
675,"@BorisJohnson NOT what you promised, then again you really didn\'t know what you were doing\n\n""All of Boris Johnson’s new post-Brexit trade deals put together will have an economic benefit of just £3 - £7 per person over the next 15 years, according to the government’s own figures""",-1
676,@AndKeyham @cannylassie27 @tim_taylor10 @ActivePatriotUK @AWordIfIMay @BorisJohnson The Rwanda idea was only meant as a joke by Boris Johnson. \nEveryone in UKIP has had a jolly good laugh about it. \nNow can we please start talking about how to halt mass immigration into Britain across the English Channel. \nTime to join the UKIP Patriots. \n@SaveBritainUKIP,1
677,@MMHythe @binaryhands1 @theRealRayThomp @UKLabour We voted Boris Johnson in.. do you still want the general public to vote?,1
678,@DianaWe61524122 @greggwatson90 Did Boris Johnson nearly die of Covid?,0
679,"@OptimisticLyon @GingerMotty @Devils_Ad007 @JMPSimor The terrorist who did that was born in Manchester, like Pritti Patel he was 1st generation British and unlike Boris Johnson (of Turkish descent) he was born here (libyan).\nMaybe you are right about the internal security threat, Johnson, Patel...Lebdev...foreign cash.",0
680,@Dirk_KonceptGym @mygibbo @timfarron I wish I had your confidence. I can see the Tories coming back and winning for me this is late 1992.\n\nThe way I see it is that labour are only just ahead in the polls because of Boris Johnson if the Tories realise that and get rid of him then labour are screwed. Hope I’m wrong,-1
681,"@WhiteFoxYork @Haggisontoast @robbie_crossan @TheDudemaster @freida_mcintosh @ScotNational their glorious leader was literally Alex Salmond, who makes Boris Johnson look like a model of moral rectitude. He seems to be a bit airbrushed out of the official history now, funnily enough",0
682,@paulwaugh Apart from this thread deteriorating in Republicanism.. Has everyone thought this through? Boris Johnson and first lady Carrie....? Give me monarchy any day!,-1
683,@GMB On a lot of occasions I’ve noticed that whenever Boris Johnson is attending the queen does not go,-1
684,"@nroworth1980 @FJuvnor @metpoliceuk If someone murdered their neighbour 4 years ago and the evidence only just came to light you would expect the Police to act, investigate and a prosecution to follow….. but some people would rather change the law to save Boris Johnson’s fat arse…… fgs",-1
685,@Bath_SomerUKIP @SaveBritainUKIP Remainers are alive and kicking inside the Conservative Party. \nRemainers are plotting the downfall of Boris Johnson from within his own party. \nThe Brexiteers have been betrayed. \nJoin the UKIP Patriots. \n@DavidHadley1973,1
686,@simonsh82307626 @campbellclaret The moral compass of this country is demonstrated when a previous wrong by somebody else is constantly used by allies of Boris Johnson used to justify his law breaking.,-1
687,"@DavidOfshalott @TheGrandTourist @implausibleblog @andshoal Boris Johnson has claimed that the £350 million figure on the side of the Vote Leave bus during the Brexit campaign was actually ""a slight underestimate"".Responding to a grilling by MPs at the Commons Liaison Committee, the prime minister was asked whether he believed..",-1
688,"Despite the lack of the Queen, Boris Johnson will still be on hand to read a lesson from Philippians 4. A few words from it below.\n"" Finally..whatever is true, whatever dishonourable, whatever is just, whatever is pure,,  whatever is pleasing, whatever is commendable.....",0
689,@PeterStefanovi2 Translation: “it’s very important we support Boris Johnson because it’s the only way I’ll keep my job in cabinet”,-1
690,@Keir_Starmer Instead of constantly criticising Boris Johnson why are you not offering support and suggestions to the government.\nYou are not helping the situation we currently find ourselves in owing to the Covid impact and the current world economic problems.\nDo your job!,1
691,According to Jacob Rees-Mogg yesterday…\n\nBrexit is so utterly shite that it falls apart without Boris Johnson.,0
692,"@JamieBrysonCPNI Happy to take a labour ministerial post, happy to work for Boris Johnson, happy to fight a general election under jeremy corbyn, happy to share a stage with jim allister, happy to accept a peerage ...... She is rich",0
693,@premnsikka Instead of Boris Johnson - centred politics.,0
694,@chesterfc2011 @Rio_Doherty @8Povey Aww bless people getting offended by a person giving the finger to a waxwork Boris Johnson. Get a grip ffs,-1
695,@Keir_Starmer @UKLabour This will lose you votes faster than Boris Johnson or The Conservatives could ever take them away from you! Lesson not learned from 2019 General Election then! Get a clue!!,0
696,@BWallaceMP The Queens first priority should be asking Boris Johnson to resign so we can start rebuilding the country after all the damage he has done.,-1
697,@DailyMailUK Rachel Johnson is clearly feeling rather uncomfortable about appearing in the a carefully staged photograph which aimed to make out that Boris and Carrie are still a couple.,0
698,@BBCWorld When boris Johnson deport Zimbabweans back to Zimbabwe was it xenophobic?please concentrate on the number 10 downing street and live south African alone.,0
699,@nderssonD @ninnyd101 @shawnarangel863 Your so right yet Boris Johnson had removed 100 years old forests for a train 10 minutes fastest🤬,-1
700,"@TheNewsDesk @tnewtondunn @Jacob_Rees_Mogg Rees-Mogg says replacing Boris Johnson would ""be a real risk"" to the Brexit opportunities he has so far failed to identify after 3 months as Brexit opportunities minister or is becoming a cabinet minister the only opportunity he identifies with?\n\n@tnewtondunn\n@Jacob_Rees_Mogg",-1
701,"@bass4themasses @RedfieldWilton Boris Johnson removes honesty, integrity and decency from the ministerial code as a resignable offence:\n\nConservatives 36% (+5)",-1
702,@OxfordDiplomat Translation - Only Boris Johnson is sufficiently dependent on the ERG to deliver what they want. If we get another muppet they might have a mind of their own.,-1
703,@mickbrick54 @AlbaParty I don’t care that much whether or not we have a monarch as head of state. It is all the hingers on that need to go.\n\nIf the Queen wasn’t head of state would that mean Boris Johnson would be President?,0
704,Must say I did get a kick from hearing everyone boo Boris Johnson today. Maybe the whole world is waking up to these stinking turds.,-1
705,@dirktherabbit @NYLonGirl @danwootton WRONG! There were cheers for The Duke and Duchess of Sussex but boos for Boris Johnson and Carrie Johnson.,-1
706,@benjaminhopton @AntoineNivola @SeasideChris @DORIGHT1011 @realtrumanshow @TheWatchWanker @ROLEX Is that Boris Johnson 🤣,-1
707,@CelticWitch7 @MoggMentum When Boris Johnson stops being PM he doesn’t keep 10 Downing Street,0
708,@Haggis_UK Boris Johnson’s plague of zombie cats,-1
709,@MarinaPurkiss Did they misspell ‘Boris Johnson’,0
710,@chrisshipitv Sorry this is not what you wanted but you could clearly hear big cheers for Harry and Meghan. By comparison your can hear Boris Johnson is booed.,-1
711,Boris Johnson clearly thought it was a bring your own boos event today #BorisJohnson #JubileeWeekend,-1
712,Oh dear Boris Johnson and wife getting booed badly at St.Pauls Cathedral....well done Britain he certainly got the message 👏👏👏,-1
713,@mistbwalk @Daily_Express Who Boris Johnson……..,0
714,@ClaraYdelos @EleanorRPatter2 @Daily_Express The boos I heard are for Boris Johnson,-1
715,"Boris Johnson, more booes than Oddbins.",-1
716,Massive cheers for Harry &amp; Meghan and massive Boos for Boris Johnson. \n\nThe Public know who loves this country and wants to improve and who is damaging it by sowing hate and division,-1
717,@SkyNews Boris Johnson loves booze.,-1
718,"@GBNEWS @GillJames54 How funny. If even Kay Burley grudgingly admitted that Boris Johnson had a mix of boos and cheers, you know that GB News have got it wrong 😂😂",-1
719,Not a single mention on @MailOnline Twitter about Boris Johnson being booed as he arrived for #platinumjubilee service. How very surprising.,-1
720,@NicholasTyrone @A49_RejoinEU It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
721,"Sky News just now trying their best to make out that Harry and Meghan got ""mixed reception"" from the crowds to the same scale as that of Boris Johnson...\n\nErm... there wasn\'t any mixed reception of Boris Johnson. It was a unanimous, harmonious, glorious chorus of boos and jeers.",-1
722,How are Boris &amp; Carrie Johnson going to escape more boos when they leave St Paul’s Cathedral? #johnsonout #Partygate,-1
723,"Oh so funny. Boris Johnson reading from a letters of St Paul at the Jubilee service.""what ever is true, what ever is honourable .. think on these things"" !!",-1
724,@vicderbyshire @jonoread @BorisJohnson @BBCNews It’s no wonder some of the crowd are booing. Boris Johnson has shamed the office of prime minister beyond disbelief. That’s not even an exaggeration. What must the Queen think of him?,-1
725,"@MargotDA33 @PippaCrerar Oh shut up @MargotDA33 Today is no different from any other day. If Boris Johnson has lost this crowd, he’s done for. This has been by far the best thing to come out of this long weekend so far",-1
726,@13sarahmurphy @a_commontree It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
727,"“Finally, brothers &amp; sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable – think about such things."" \n\nScripture selected for Boris Johnson to read today. \n\nLol",-1
728,Boris Johnson getting booed is delicious! The one and only benefit of the Jubilee.,-1
729,@kate_degerdon @Shambles151 It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
730,"@ModernCassie ""Boris Johnson tells public to \'move on\' from Partygate..."" 😏",-1
731,"Have I really just heard Boris Johnson read from Philippians?  “…whatever is true, whatever is honourable, whatever is just, whatever is pure, whatever is pleasing, whatever is commendable…”. Give me strength",0
732,With all these street parties we have to ask what does Boris Johnson think is happening right now?,-1
733,"Uniting the nation. ""Boris Johnson, who faced a mixed reception - including loud boos - when he arrived, has given a reading from the New Testament - Philippians 4. 4-9.""",0
734,"""Finally, brothers and sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable – if anything is excellent or praiseworthy – think about such things.""\n\nBoris Johnson\'s rewrite: ""Whatever.""",-1
735,"Would be wonderful if instead of just booing Boris Johnson, people actually just stopped voting Tory!!! Get this government out!",-1
736,This will be the only compliment I will ever pay Boris Johnson; he did that reading very well.,1
737,"@PippaCrerar Who is the most constructive, positive and effective in their leadership role: Jurgen Klopp or Boris Johnson?",0
738,Boris johnson did not deserve to be cheered. those cheering for him should realise that while we were following the rules Boris and his government were all partying and drinking behind closed doors,-1
739,Curious about Boris Johnson’s morning hair routine.,0
740,To whomever decided to let Boris Johnson speak the words he did: Are you kidding me??? The only thing he should do is shut up and hide in a corner. #PlatinumJubilee,-1
741,The Boos were for Boris Johnson. And he was hoping for Booze.,-1
742,"Boris Johnson read this at today\'s Thanksgiving service ""whatever is true, whatever is honourable, whatever is just, whatever is pure, whatever is pleasing, whatever is commendable, if there is any excellence and if there is anything worthy of praise, think about these things.""‼️",0
743,@GeorgeWParker @BorisJohnson I say we hold a service of Thanksgiving for the boos that Boris Johnson recived ... shall we all meet tomorrow around this time....?,-1
744,This isn’t the way to govern this country. Boris Johnson and all his team must be kick out: NOW!!,-1
745,@JaneyGodley Good that they boood Boris Johnson,-1
746,"🗣One person took to Twitter and  said: ""Boris Johnson getting booed has to be the highlight of the year so far right?""\n\n🗣Another added: ""Bor is Johnson greeted by significant booing at St Paul\'s Platinum Jubilee service. Never seen anything like it.""",-1
747,"@Jacquel58643026 @poshbeard @chrisshipitv @MeghanMarkleOrg The right wing media, Rota rats and daily fail are raging because their racist, hate campaign against Meghan has failed.\nThey will ignore the fact that Boris Johnson was booed.",-1
748,"Boris johnson and carrie deserved to be booed as they have destroyed this country and they have destroyed our lives, they have destroyed our values and they have destroyed rules, laws and standards in this country",-1
749,@MPrepuce Unique Brexit opportunities = 0\nTherefore loss of Boris Johnson = 0  \nDidn’t that towering intellectual Rees-Mogg tell us that it would be 50 years before Brexit benefits would be felt by us plebs? Of course his Brexit benefits are already sunning themselves in some tax haven.,-1
750,"There needs to be a way to full destroy the Tory party \n\nWhen Boris Johnson resigns, they’ll probably become more electable again. \n\nWe need something to render them unelectable forever.",0
751,"@vicderbyshire @BorisJohnson @BBCNews Where is parody Boris Johnson to say they were obviously booing Carrie antionette? Not our bog standard bogder? After all it was her that got him his 1&amp;only fine, with her cake ambush? And now she‘s thought be cheating on him with a mate. She’s not the doting daughter he wanted?",0
752,@DJPryde @DPJHodges unite paying activists to go to the jubilee to boo Boris Johnson???? Do you know who unites leader is and have you listened to anything she has ever said? lmao,0
753,"You mean, the Queen has to meet with Boris Johnson every week? Poor woman",-1
754,@RadicalRog @CornishSkipper It should now be clear to all that Brexit was the most monumental act of national vandalism and economic UK self destruction. Boris Johnson and those in power who pushed Brexit have a lot to answer for. Really border down the Irish sea. Lunacy!,-1
755,@SidAlpha Boris Johnson will be jealous at the size of that asteroid.,0
756,@janemerrick23 A crowd that cheers Harry and Meghan and boos Boris Johnson have clearly not read the Daily Fail script 😂,-1
757,@stokiein @KarenHouchen @PatsyeStevenson Boris Johnson broke the law!,-1
758,Boris and Carrie Johnson being boo’d by the crowd during their arrival at St Paul’s for the Jubilee service. \n@NadineDorries Is this what you were referring to when you said the overwhelming majority support the Prime Minister?,-1
759,Boris Johnson being booed on the steps of St. Paul’s has made my morning,-1
760,I will never ever ever accept Boris Johnson as prime minister and I will never ever accept Carrie Johnson. how dare they think it was appropriate to party and drink while loved ones were dying alone during the pandemic,-1
761,This is the second time the Queen has not been where Boris Johnson has to attend 🤔,-1
762,Looking forward to Boris Johnson coming out of St Paul’s using a walker.,-1
763,"@tim_brannigan In the best news of the day, the crowd booed Boris Johnson as he arrived at wherever the thing is happening. The royalist loyal British crowd ..",-1
764,If you have a clip of boris Johnson being booed please post it:),-1
765,"@christhebarker @ernest_malley ""Proud to be British"". \n\nif they start singing ""Boris Johnson\'s! a massive C..."" or ""Hey!!! Boris Johnson! I wanna know-o-o-o-oh, why you\'re such a C..."" I\'ll never be prouder of Blighty doing the right thing and flicking the V\'s to corrupt power.",-1
766,@DPJHodges Thank you Boris Johnson ❤️ ❤️ ❤️ ️,1
767,Boris Johnson is unpopular.\n\nThe end.,-1
768,"@MrMurrayTz @LayahHeilpern Right, but the parallel there would be to Boris Johnson who is responsible for governing the country.  I still don’t understand the level of fascination with the royals, and this includes Americans",0
769,@Daily_Express You misspelled Boris Johnson,0
770,I’m getting the distinct impression that an awful lot of people think Boris Johnson is a bit of an arse.\nCan’t think why 😉\n\n#FridayFeeling,-1
771,@RoyalReporter I think your report should read Boris Johnson booed at St Pauls . Your attempt at deflection is both predictable and puerile,-1
772,@vicderbyshire @BorisJohnson @BBCNews Carrie wearing another huge hat so she doesn’t have to look at Boris Johnson…….,-1
773,@campbellclaret @maycam4 Carrie and Boris Johnson off to one of Lebedevs European palaces for summer holiday soon?,0
774,Boris Johnson being booed by the flag shagging royalists has suddenly given me some hope.\nWell done shaggers.\n#PlatinumJubilee\n#welldoneoldwoman,-1
775,@GBNEWS Or Boris Johnson cheered as he arrived,0
776,Ideally Boris Johnson should be booed literally everywhere he goes.,-1
